No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
126,Uncommon,62/100,水晶のセレナーデ,Crystal's Serenade,Colourless,DM24-EX2,https://duelmasters.fandom.com/wiki/Crystal%27s_Serenade,120,1.04,0
127,Uncommon,63/100,神門の精霊エールフリート,"Ailfreet, Holy Gates Elemental / Holy Spark Ichishiki",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Ailfreet,_Holy_Gates_Elemental_/_Holy_Spark_Ichishiki",50,0.43,0
128,Uncommon,64/100,神聖の精霊アルカ・キッド,"Alca Kid, Holy Elemental",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Alca_Kid,_Holy_Elemental",50,0.43,0
129,Uncommon,65/100,邪霊神官バーロウ,"Barlowe, Devil Priest",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Barlowe,_Devil_Priest",50,0.43,0
130,Uncommon,66/100,混沌の獅子デスライガー,"Deathliger, Lion of Chaos / Chaos Charger",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Deathliger,_Lion_of_Chaos_/_Chaos_Charger",180,1.57,0
131,Uncommon,67/100,学校男,School Man / Zombie Carnival,Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/School_Man_/_Zombie_Carnival,50,0.43,0
132,Uncommon,68/100,ボルシャック・ヤング・ドラゴン,Bolshack Young Dragon,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Young_Dragon,50,0.43,0
133,Uncommon,69/100,新世代龍覇グレングラッサ,"Glenglassaugh, New Generation Dragon Ruler",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Glenglassaugh,_New_Generation_Dragon_Ruler",120,1.04,0
134,Uncommon,70/100,ボルシャック・ドラゴン,Bolshack Dragon / Duelist Charger,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Dragon_/_Duelist_Charger,50,0.43,0
135,Uncommon,71/100,タイムピョンチキ,Timepyonchiki / Oraora Jokers,Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Timepyonchiki_/_Oraora_Jokers,80,0.7,0
136,Uncommon,72/100,記憶の炎ボルメテウス・エナジー,"Bolmeteus Energy, Flame of Memory / Bolmeteus Guard",Light/Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Bolmeteus_Energy,_Flame_of_Memory_/_Bolmeteus_Guard",50,0.43,0
137,Uncommon,73/100,神聖の精霊アルカ・ガール,"Alca Girl, Holy Elemental",Light/Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Alca_Girl,_Holy_Elemental",50,0.43,0
138,Uncommon,74/100,失われた世界,Lost World,Water/Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/Lost_World,50,0.43,0
139,Uncommon,75/100,希望と勝利の伝説,Legend of Hope and Victory,Water/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Legend_of_Hope_and_Victory,50,0.43,0
140,Uncommon,76/100,襲撃者ディス・ドライブ,Marauder Deis Drive / Pandora Time,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Marauder_Deis_Drive_/_Pandora_Time,50,0.43,0
141,Uncommon,77/100,月の死神ベル・ヘル・デ・スカル,"Bell Hell De Skull, Moon Reaper",Darkness/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Bell_Hell_De_Skull,_Moon_Reaper",50,0.43,0
142,Uncommon,78/100,我ら、ハムカツ参人衆!!!,We are the Hamukatsu trio!!!,Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/We_are_the_Hamukatsu_trio!!!,50,0.43,0
143,Uncommon,79/100,我ら、モモダチ参人衆!!!,We are the Momodachi trio!!!,Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/We_are_the_Momodachi_trio!!!,80,0.7,0
144,Uncommon,80/100,ジョギラスタ・ガンランス,Jogirasta Gunlance,Water/Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Jogirasta_Gunlance,50,0.43,0
145,Common,81/100,TheYeahラー漢,The Yeah Ramen,Colourless,DM24-EX2,https://duelmasters.fandom.com/wiki/The_Yeah_Ramen,30,0.26,0
146,Common,82/100,黙示賢者ソルハバキ,"Sol Habaki, Apocalyptic Sage",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Sol_Habaki,_Apocalyptic_Sage",30,0.26,0
147,Common,83/100,希望の親衛隊ラプソディ,"Rhapsody, Guard of Hope",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Rhapsody,_Guard_of_Hope",30,0.26,0
148,Common,84/100,カーネンの心絵,Khanen's Memory,Light,DM24-EX2,https://duelmasters.fandom.com/wiki/Khanen%27s_Memory,30,0.26,0
149,Common,85/100,消火機装コントロール・ファイア,"Control Fire, Fire-Fighting Machine / Pandora Charger",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Control_Fire,_Fire-Fighting_Machine_/_Pandora_Charger",50,0.43,0
150,Common,86/100,吸収の炎ボルメテウス・ドーン,"Bolmeteus Dooon, Absorbing Flame",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Bolmeteus_Dooon,_Absorbing_Flame",30,0.26,0
151,Common,87/100,トロン,Tron,Water,DM24-EX2,https://duelmasters.fandom.com/wiki/Tron,50,0.43,0
152,Common,88/100,トムのゼリー,Tom's Jelly,Water,DM24-EX2,https://duelmasters.fandom.com/wiki/Tom%27s_Jelly,30,0.26,0
153,Common,89/100,パンドラの記憶,Pandora's Memory,Water,DM24-EX2,https://duelmasters.fandom.com/wiki/Pandora%27s_Memory,30,0.26,0
154,Common,90/100,カタナ=タッガーナ,Katana = Taghana,Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/Katana_%3D_Taghana,30,0.26,0
155,Common,91/100,ボルシャック・ルピア,Bolshack Lupia,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Lupia,30,0.26,0
156,Common,92/100,コッコ・ルピア,Cocco Lupia GS,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Cocco_Lupia_GS,30,0.26,0
157,Common,93/100,無頼妖精ワイルド・リリィ,"Wild Lily, Savage Faerie",Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Wild_Lily,_Savage_Faerie",50,0.43,0
158,Common,94/100,ラマト・カーン,Lamat Khan,Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Lamat_Khan,30,0.26,0
159,Common,95/100,ボルメテウス・ホワイト・フレア,Bolmeteus White Flare,Light/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolmeteus_White_Flare,30,0.26,0
160,Common,96/100,蒼狼の豊穣ワクムテラス,"Wakumuterasu, Blue Wolf of Abundance / Original Life",Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Wakumuterasu,_Blue_Wolf_of_Abundance_/_Original_Life",50,0.43,0
161,Common,97/100,闇鎧亜ジャック・アルカディアス,"Jack Alcadeias, Dark Gaia",Darkness/Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Jack_Alcadeias,_Dark_Gaia",30,0.26,0
162,Common,98/100,ダーク・ソング,Dark Song,Darkness/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Dark_Song,80,0.7,0
163,Common,99/100,ボルシャック･栄光･ルピア,Bolshack Glory Lupia,Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Glory_Lupia,30,0.26,0
164,Common,100/100,キタカゼマンA,Kitakazeman Ace,Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Kitakazeman_Ace,30,0.26,0
165,Secret Dream Rare,DM1(秘)/DM4,神歌の悪夢ナイトメア・キリコ,"Nightmare Kiriko, Nightmare of the Divine Song",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Nightmare_Kiriko,_Nightmare_of_the_Divine_Song",34800,302.76,0
166,Secret Dream Rare,DM2(秘)/DM4,悪夢神バロム・ナイトメア,"Ballom Nightmare, Lord of Nightmares",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Ballom_Nightmare,_Lord_of_Nightmares",99800,868.26,0
167,Secret Dream Rare,DM3(秘)/DM4,夢双英雄モモキングDM,"Momoking DM, Dream Hero",Fire/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Momoking_DM,_Dream_Hero",79800,694.26,0
168,Secret Dream Rare,DM4(秘)/DM4,ドリーム・ボルメテウス・ホワイト・ドラゴン,Dream Bolmeteus White Dragon,Light/Water/Darkness/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Dream_Bolmeteus_White_Dragon,99800,868.26,0
