No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
134,Silver Treasure,TR1/TR9,切札勝太&カツキング －熱血の物語－,Katta Kirifuda & Katsuking -Story of Passion-,Water/Fire/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Katta_Kirifuda_%26_Katsuking_-Story_of_Passion-,3480,30.28,0
135,Silver Treasure,TR2a/TR9,轟く覚醒レッドゾーン・バスター,"Redzone Buster, Roaring Awakened",Light,DM23-RP3,"https://duelmasters.fandom.com/wiki/Redzone_Buster,_Roaring_Awakened",2480,21.58,0
136,Silver Treasure,TR2b/TR9,蒼き覚醒ドギラゴンX,"Dogiragon X, Blue Awakened",Water/Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Dogiragon_X,_Blue_Awakened",2480,21.58,0
137,Silver Treasure,TR3/TR9,超神羅星アポロヌス・ドラゲリオン,Super Enlightened Nova Apollonus Dragerion,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Super_Enlightened_Nova_Apollonus_Dragerion,220,1.91,0
138,Silver Treasure,TR4/TR9,革命の絆,Master of Revolution,Light/Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Master_of_Revolution,320,2.78,0
139,Silver Treasure,TR5/TR9,終の怒流牙ドルゲユキムラ,"Dolgeyukimura, Last Ninja",Water/Nature,DM23-RP3,"https://duelmasters.fandom.com/wiki/Dolgeyukimura,_Last_Ninja",220,1.91,0
140,Silver Treasure,TR6/TR9,煉獄邪神M・R・C・ロマノフ,"Mad Rock Chester Romanov, Purgatory Wicked God",Darkness/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Mad_Rock_Chester_Romanov,_Purgatory_Wicked_God",320,2.78,0
141,Silver Treasure,TR7/TR9,鬼札アバクと鬼札王国,Abaku Onifuda and Onifuda Kingdom,Darkness/Fire/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Abaku_Onifuda_and_Onifuda_Kingdom,1280,11.14,0
142,Silver Treasure,TR8/TR9,バイケンの海幻,Baiken's Vision,Water,DM23-RP3,https://duelmasters.fandom.com/wiki/Baiken%27s_Vision,180,1.57,0
143,Silver Treasure,TR9/TR9,ボルシャック・サイバーエクス,Bolshack Cyberex,Water/Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Cyberex,180,1.57,0
144,Bronze Treasure,TF1/TF10,奇天烈ガチダイブ,"Gachidive, Eureka",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Gachidive,_Eureka",120,1.04,0
145,Black Treasure,T1/T10,奇天烈ガチダイブ,"Gachidive, Eureka",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Gachidive,_Eureka",80,0.7,0
146,Bronze Treasure,TF2/TF10,九番目の旧王,Zinety Zine,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Zinety_Zine,120,1.04,0
147,Black Treasure,T2/T10,九番目の旧王,Zinety Zine,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Zinety_Zine,80,0.7,0
148,Bronze Treasure,TF3/TF10,秩序の意志,Order's Will,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Order%27s_Will,220,1.91,0
149,Black Treasure,T3/T10,秩序の意志,Order's Will,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Order%27s_Will,180,1.57,0
150,Bronze Treasure,TF4/TF10,トレジャー・マップ,Treasure Map,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Treasure_Map,220,1.91,0
151,Black Treasure,T4/T10,トレジャー・マップ,Treasure Map,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Treasure_Map,180,1.57,0
152,Bronze Treasure,TF5/TF10,キャディ・ビートル,Caddy Beetle,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Caddy_Beetle,220,1.91,0
153,Black Treasure,T5/T10,キャディ・ビートル,Caddy Beetle,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Caddy_Beetle,180,1.57,0
154,Bronze Treasure,TF6/TF10,有象夢造,Paradoxical Factory,Water/Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Paradoxical_Factory,120,1.04,0
155,Black Treasure,T6/T10,有象夢造,Paradoxical Factory,Water/Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Paradoxical_Factory,50,0.43,0
156,Bronze Treasure,TF7/TF10,怒流牙佐助の超人,"Sarutobi Giant, Dolge",Water/Nature,DM23-RP3,"https://duelmasters.fandom.com/wiki/Sarutobi_Giant,_Dolge",120,1.04,0
157,Black Treasure,T7/T10,怒流牙佐助の超人,"Sarutobi Giant, Dolge",Water/Nature,DM23-RP3,"https://duelmasters.fandom.com/wiki/Sarutobi_Giant,_Dolge",80,0.7,0
158,Bronze Treasure,TF8/TF10,ボルシャック・秘伝・ドラゴン,Bolshack Secret Dragon,Fire/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Secret_Dragon,120,1.04,0
159,Black Treasure,T8/T10,ボルシャック・秘伝・ドラゴン,Bolshack Secret Dragon,Fire/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Secret_Dragon,80,0.7,0
160,Bronze Treasure,TF9/TF10,氷牙レオポル・ディーネ公,"Sir Leopol Deenay, the Ice Fang / Emergency Typhoon",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Sir_Leopol_Deenay,_the_Ice_Fang_/_Emergency_Typhoon",180,1.57,0
161,Black Treasure,T9/T10,氷牙レオポル・ディーネ公,"Sir Leopol Deenay, the Ice Fang / Emergency Typhoon",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Sir_Leopol_Deenay,_the_Ice_Fang_/_Emergency_Typhoon",120,1.04,0
162,Bronze Treasure,TF10/TF10,カチコミ入道<バトライ.鬼>,Kachikomi Nyudo (Batorai Ogre),Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Kachikomi_Nyudo_(Batorai_Ogre),120,1.04,0
163,Black Treasure,T10/T10,カチコミ入道<バトライ.鬼>,Kachikomi Nyudo (Batorai Ogre),Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Kachikomi_Nyudo_(Batorai_Ogre),50,0.43,0
