No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
131,Zenith Black Treasure,T10/T20,裏切りのペッパーシウバ,Pepper Silva of Betrayal,Water/Nature,DM23-EX3,https://duelmasters.fandom.com/wiki/Pepper_Silva_of_Betrayal,80,0.7,0
132,Zenith Black Treasure,T11/T20,透明妖精リリン,"Lilin, Transparent Faerie / Prelude to Faerie",Colourless,DM23-EX3,"https://duelmasters.fandom.com/wiki/Lilin,_Transparent_Faerie_/_Prelude_to_Faerie",120,1.04,0
133,Zenith Black Treasure,T12/T20,戦慄のプレリュード,Prelude of Horror,Colourless,DM23-EX3,https://duelmasters.fandom.com/wiki/Prelude_of_Horror,80,0.7,0
134,Zenith Black Treasure,T13/T20,黒神龍オンバシ・ラオーン,Necrodragon Onbashi Raon,Darkness,DM23-EX3,https://duelmasters.fandom.com/wiki/Necrodragon_Onbashi_Raon,50,0.43,0
135,Zenith Black Treasure,T14/T20,メッサダンジリ・ドラゴン,Messa Danjiri Dragon,Fire,DM23-EX3,https://duelmasters.fandom.com/wiki/Messa_Danjiri_Dragon,80,0.7,0
136,Zenith Black Treasure,T15/T20,祭喰の超人,Dontaku Giant,Nature,DM23-EX3,https://duelmasters.fandom.com/wiki/Dontaku_Giant,50,0.43,0
137,Zenith Black Treasure,T16/T20,ニヤリー,Niyare,Nature,DM23-EX3,https://duelmasters.fandom.com/wiki/Niyare,50,0.43,0
138,Zenith Black Treasure,T17/T20,ゼロの裏技ニヤリー・ゲット,"Niyare Get, Zero Trick",Water,DM23-EX3,"https://duelmasters.fandom.com/wiki/Niyare_Get,_Zero_Trick",320,2.78,0
139,Zenith Black Treasure,T18/T20,ゼロ・ルピア,Zero Lupia,Fire,DM23-EX3,https://duelmasters.fandom.com/wiki/Zero_Lupia,50,0.43,0
140,Zenith Black Treasure,T19/T20,フェアリー・クリスタル,Faerie Crystal,Nature,DM23-EX3,https://duelmasters.fandom.com/wiki/Faerie_Crystal,50,0.43,0
141,Zenith Black Treasure,T20/T20,ピクシー・ライフ,Pixie Life,Nature,DM23-EX3,https://duelmasters.fandom.com/wiki/Pixie_Life,50,0.43,0
